DOI,Query,PII,Title,Journal
10.1016/j.conbuildmat.2014.06.041, ,None,Durability characteristics of straw bales in building envelopes,Construction and Building Materials
10.1016/j.conbuildmat.2010.06.055, ,None,Behaviour of recycled aggregate concrete under drop weight impact load,Construction and Building Materials
10.1016/j.conbuildmat.2014.05.055, ,None,Analyzing mix parameters in ASR concrete using response surface methodology,Construction and Building Materials
10.1016/j.conbuildmat.2014.06.021, ,None,Hygric properties of hemp bio-insulations with differing compositions,Construction and Building Materials
10.1016/j.conbuildmat.2011.04.017, ,None,"Composition, strength and workability of alkali-activated metakaolin based mortars",Construction and Building Materials
10.1016/j.conbuildmat.2013.06.095, ,None,The effects of phase changes on the bonding property of geopolymer to hydrated cement,Construction and Building Materials
10.1016/j.conbuildmat.2010.03.009, ,None,Pullout behavior of inclined steel fiber in an ultra-high strength cementitious matrix,Construction and Building Materials
10.1016/j.conbuildmat.2013.03.072, ,None,Assessment on the engineering properties of ready-mixed concrete using recycled aggregates,Construction and Building Materials
10.1016/j.conbuildmat.2014.02.047, ,None,Effects of the old cement mortar attached to the recycled aggregate surface on the bond characteristics between aggregate and cement mortar,Construction and Building Materials
10.1016/j.conbuildmat.2014.04.120, ,None,Portland cement-blast furnace slag mortars activated using waterglass: Effect of temperature and alkali concentration,Construction and Building Materials
10.1016/j.conbuildmat.2012.04.018, ,None,Sonic Impact Method – A new technique for characterization of stone masonry walls,Construction and Building Materials
10.1016/j.conbuildmat.2013.03.043, ,None,Experimental investigation of mechanical properties of hybrid fiber reinforced concrete samples and prediction of energy absorption capacity of beams by fuzzy-genetic model,Construction and Building Materials
10.1016/j.conbuildmat.2013.10.020, ,None,Influence of temperature on electrochemical remedial measures and complex deterioration due to chloride attack and ASR,Construction and Building Materials
10.1016/j.conbuildmat.2013.06.029, ,None,Evaluation of rice husk ash as filler in hot mix asphalt concrete,Construction and Building Materials
10.1016/j.conbuildmat.2012.12.027, ,None,Preparation of composite shape-stabilized phase change materials for highway pavements,Construction and Building Materials
10.1016/j.conbuildmat.2014.03.020, ,None,Asphalt rubber: Performance tests and pavement design issues,Construction and Building Materials
10.1016/j.conbuildmat.2014.10.015, ,None,"Viscous properties, storage stability and their relationships with microstructure of tire scrap rubber modified asphalt",Construction and Building Materials
10.1016/j.conbuildmat.2009.08.025, ,None,Structural analysis of two King-post timber trusses: Non-destructive evaluation and load-carrying tests,Construction and Building Materials
10.1016/j.conbuildmat.2013.12.016, ,None,Design for durability: The key to improving concrete sustainability,Construction and Building Materials
10.1016/j.conbuildmat.2014.04.089, ,None,Influence of sodium aluminate on cement hydration and concrete properties,Construction and Building Materials
10.1016/j.conbuildmat.2012.09.002, ,None,Strength and durability of coconut-fiber-reinforced concrete in aggressive environments,Construction and Building Materials
10.1016/j.conbuildmat.2012.09.111, ,None,The effect of fibre chemical treatment on the steel fibre/cementitious matrix interface,Construction and Building Materials
10.1016/j.conbuildmat.2011.07.029, ,None,Influence of limestone filler and viscosity-modifying admixture on the porous structure of self-compacting concrete,Construction and Building Materials
10.1016/j.conbuildmat.2010.07.016, ,None,Elevated-temperature thermal properties of lightweight foamed concrete,Construction and Building Materials
10.1016/j.conbuildmat.2010.06.016, ,None,Concrete incorporating rice-husk ash without processing,Construction and Building Materials
10.1016/j.conbuildmat.2010.09.009, ,None,Influence of clay in limestone fillers for self-compacting cement based composites,Construction and Building Materials
10.1016/j.conbuildmat.2011.08.022, ,None,Recycling of foundry by-products in the ceramic industry: Green and core sand in clay bricks,Construction and Building Materials
10.1016/j.conbuildmat.2012.02.013, ,None,Durable concrete pavements: The reconstruction of runway head 36R of Milano Linate International Airport,Construction and Building Materials
10.1016/j.conbuildmat.2013.05.028, ,None,An empirical model to predict fresh concrete lateral pressure,Construction and Building Materials
10.1016/j.conbuildmat.2014.09.114, ,None,Recycling of switchgrass combustion ash in cement: Characteristics and pozzolanic activity with chemical accelerators,Construction and Building Materials
10.1016/j.conbuildmat.2014.01.073, ,None,Recycled aggregate concrete – Mechanical behavior under uniaxial and triaxial compression,Construction and Building Materials
10.1016/j.conbuildmat.2011.04.047, ,None,Recycled aggregate concrete produced with red granite dust as a partial cement replacement,Construction and Building Materials
10.1016/j.conbuildmat.2013.10.047, ,None,Effect of initial water content and curing moisture conditions on the development of fly ash-based geopolymers in heat and ambient temperature,Construction and Building Materials
10.1016/j.conbuildmat.2011.11.028, ,None,Reduction in environmental problems using rice-husk ash in concrete,Construction and Building Materials
10.1016/j.conbuildmat.2014.09.093, ,None,Different methods to model the post-cracking behaviour of hooked-end steel fibre reinforced concrete,Construction and Building Materials
10.1016/j.conbuildmat.2014.07.064, ,None,Aging mechanism and effective recycling ratio of SBS modified asphalt,Construction and Building Materials
10.1016/j.conbuildmat.2012.06.034, ,None,"Analytical model for compressive strength, elastic modulus and peak strain of structural lightweight aggregate concrete",Construction and Building Materials
10.1016/j.conbuildmat.2011.07.020, ,None,Investigation into the thermal performance of recycled glass screed for construction purposes,Construction and Building Materials
10.1016/j.conbuildmat.2013.02.007, ,None,Mechanical characterization of rubble stone masonry walls using non and minor destructive tests,Construction and Building Materials
10.1016/j.conbuildmat.2014.07.029, ,None,Effect of fly ash on properties evolution of cement based materials,Construction and Building Materials
10.1016/j.conbuildmat.2014.09.029, ,None,An effective electromechanical impedance technique for steel structural health monitoring,Construction and Building Materials
10.1016/j.conbuildmat.2014.02.073, ,None,The performance of Fly ash and Metakaolin concrete at elevated temperatures,Construction and Building Materials
10.1016/j.conbuildmat.2011.07.004, ,None,Flow characteristics and acceptance criteria of fiber-reinforced self-compacted concrete (FR-SCC),Construction and Building Materials
10.1016/j.conbuildmat.2011.05.006, ,None,Assessing drying shrinkage and water permeability of reactive powder concrete produced in Hong Kong,Construction and Building Materials
10.1016/j.conbuildmat.2013.08.042, ,None,Strength and transport properties of steam cured and water cured lightweight aggregate concretes,Construction and Building Materials
10.1016/j.conbuildmat.2010.09.039, ,None,Ceramic tiling in building façades: Inspection and pathological characterization using an expert system,Construction and Building Materials
10.1016/j.conbuildmat.2014.06.002, ,None,Application of coal waste powder as filler in hot mix asphalt,Construction and Building Materials
10.1016/j.conbuildmat.2013.02.045, ,None,A joint fatigue–creep deterioration model for masonry with acoustic emission based damage assessment,Construction and Building Materials
10.1016/j.conbuildmat.2014.04.134, ,None,Influence of the distribution and orientation of fibres in a reinforced concrete with waste fibres and powders,Construction and Building Materials
10.1016/j.conbuildmat.2014.04.085, ,None,Assessment of internal forces for intermediate anchorage zone of post-tensioned concrete structure,Construction and Building Materials
10.1016/j.conbuildmat.2011.04.059, ,None,Fatigue and rutting performance of lime-modified hot-mix asphalt mixtures,Construction and Building Materials
10.1016/j.conbuildmat.2013.11.068, ,None,Study of nopal mucilage and marine brown algae extract as viscosity-enhancing admixtures for cement based materials,Construction and Building Materials
10.1016/j.conbuildmat.2010.05.021, ,None,Experimental and numerical investigation of shear strain along an elasto-plastic bonded lap joint,Construction and Building Materials
10.1016/j.conbuildmat.2013.12.064, ,None,Evaluation the effect of nano-TiO2 on the rutting and fatigue behavior of asphalt mixtures,Construction and Building Materials
10.1016/j.conbuildmat.2014.04.033, ,None,Superior cold rolled asphalt mixtures using supplementary cementations materials,Construction and Building Materials
10.1016/j.conbuildmat.2011.09.020, ,None,Effect of CFRP plate length strengthening continuous steel beam,Construction and Building Materials
10.1016/j.conbuildmat.2009.10.024, ,None,Interaction effects of crumb rubber modified asphalt binders,Construction and Building Materials
10.1016/j.conbuildmat.2010.07.033, ,None,A new approach to obtain flat nail embedding strength of double-sided nail plate joints,Construction and Building Materials
10.1016/j.conbuildmat.2013.05.034, ,None,Shrinkage of heavyweight magnetite concrete with and without fly ash,Construction and Building Materials
10.1016/j.conbuildmat.2013.03.062, ,None,Strength criterion for ecological light porous concrete under multiaxial stress,Construction and Building Materials
10.1016/j.conbuildmat.2010.11.108, ,None,Predicting the core compressive strength of self-compacting concrete (SCC) mixtures with mineral additives using artificial neural network,Construction and Building Materials
10.1016/j.conbuildmat.2011.11.011, ,None,Effects of diatomite on the properties of asphalt binder,Construction and Building Materials
10.1016/j.conbuildmat.2012.04.034, ,None,Mechanical properties of conventional and self-compacting concrete: An analytical study,Construction and Building Materials
10.1016/j.conbuildmat.2012.01.014, ,None,Microstructure and properties of fly ash-based geopolymeric material with 5A zeolite as a filler,Construction and Building Materials
10.1016/j.conbuildmat.2012.02.092, ,None,Concrete with mixed recycled aggregates: Influence of the type of cement,Construction and Building Materials
10.1016/j.conbuildmat.2014.06.097, ,None,An exploratory study on alkali-activated slag blended with quartz powder under the effect of thermal cyclic loads and thermal shock cycles,Construction and Building Materials
10.1016/j.conbuildmat.2013.12.060, ,None,Flexural behavior of stone beams reinforced with prestressed NSM CFRP bars,Construction and Building Materials
10.1016/j.conbuildmat.2012.04.039, ,None,Hydraulicity of mineral admixtures in cement blends,Construction and Building Materials
10.1016/j.conbuildmat.2012.07.101, ,None,Rheological and mechanical characterization of waste PMMA/ATH modified bitumen,Construction and Building Materials
10.1016/j.conbuildmat.2012.04.073, ,None,Hydrated lime effect on moisture susceptibility of warm mix asphalt,Construction and Building Materials
10.1016/j.conbuildmat.2013.03.097, ,None,Utilization of recycled asphalt concrete with different warm mix asphalt additives prepared with different penetration grades bitumen,Construction and Building Materials
10.1016/j.conbuildmat.2014.07.078, ,None,Behavior of composite cement pastes containing silica nano-particles at elevated temperature,Construction and Building Materials
10.1016/j.conbuildmat.2013.06.005, ,None,Characterization of mechanical performance of concrete beams with external reinforcement by acoustic emission and digital image correlation,Construction and Building Materials
10.1016/j.conbuildmat.2013.10.042, ,None,Non-uniform rust expansion for chloride-induced pitting corrosion in RC structures,Construction and Building Materials
10.1016/j.conbuildmat.2012.07.013, ,None,Numerical modelling of non-confined and confined masonry walls,Construction and Building Materials
10.1016/j.conbuildmat.2010.12.006, ,None,Freeze–thaw cycle test and damage mechanics models of alkali-activated slag concrete,Construction and Building Materials
10.1016/j.conbuildmat.2012.11.087, ,None,Wireless sensor networks for temperature and humidity monitoring within concrete structures,Construction and Building Materials
10.1016/j.conbuildmat.2013.07.030, ,None,Laboratory evaluation of the effect of nano-organosilane anti-stripping additive on the moisture susceptibility of HMA mixtures under freeze–thaw cycles,Construction and Building Materials
10.1016/j.conbuildmat.2013.10.073, ,None,Moisture susceptibility of warm mix asphalt: A statistical analysis of the laboratory testing results,Construction and Building Materials
10.1016/j.conbuildmat.2010.06.097, ,None,Pyrolyzed wax from recycled cross-linked polyethylene as warm mix asphalt (WMA) additive for SBS modified asphalt,Construction and Building Materials
10.1016/j.conbuildmat.2014.03.014, ,None,Influence of thermally activated alum sludge ash on the engineering properties of multiple-blended binders concretes,Construction and Building Materials
10.1016/j.conbuildmat.2013.11.103, ,None,Adobe bricks under compression: Experimental investigation and derivation of stress–strain equation,Construction and Building Materials
10.1016/j.conbuildmat.2009.11.005, ,None,Effect of fine aggregate on the rheology properties of high performance cement-silica systems,Construction and Building Materials
10.1016/j.conbuildmat.2012.04.037, ,None,"Effects of CSF on strength, rheology and cohesiveness of cement paste",Construction and Building Materials
10.1016/j.conbuildmat.2011.06.022, ,None,Mesoscale modelling of fibre reinforced concrete material under compressive impact loading,Construction and Building Materials
10.1016/j.conbuildmat.2011.04.054, ,None,Using artificial neural networks for calculation of temperatures in timber under fire loading,Construction and Building Materials
10.1016/j.conbuildmat.2010.02.034, ,None,Properties of concrete using metallurgical industrial by-products as aggregates,Construction and Building Materials
10.1016/j.conbuildmat.2014.07.020, ,None,Factors influencing rheological properties of fresh cement asphalt emulsion paste,Construction and Building Materials
10.1016/j.conbuildmat.2011.06.002, ,None,Assessment of concrete structures using the Mira and Eyecon ultrasonic shear wave devices and the SAFT-C image reconstruction technique,Construction and Building Materials
10.1016/j.conbuildmat.2011.12.044, ,None,Influence of chloride salt type on threshold level of reinforcement corrosion in simulated concrete pore solutions,Construction and Building Materials
10.1016/j.conbuildmat.2014.07.107, ,None,Fatigue characteristics of steel-making slag concrete under compression in submerged condition,Construction and Building Materials
10.1016/j.conbuildmat.2013.08.043, ,None,Performance of hot in-place recycled Superpave mixtures in Florida,Construction and Building Materials
10.1016/j.conbuildmat.2014.08.042, ,None,Influence of cation type on deterioration process of cement paste in sulfate environment,Construction and Building Materials
10.1016/j.conbuildmat.2013.11.034, ,None,Influence of bacterial treated cement kiln dust on the properties of concrete,Construction and Building Materials
10.1016/j.conbuildmat.2013.03.035, ,None,Effects of high modulus asphalt binders on performance of typical asphalt pavement structures,Construction and Building Materials
10.1016/j.conbuildmat.2011.03.020, ,None,Traditional organic additives improve lime mortars: New old materials for restoration and building natural stone fabrics,Construction and Building Materials
10.1016/j.conbuildmat.2012.08.031, ,None,Improvement of swelling clay properties using hay fibers,Construction and Building Materials
10.1016/j.conbuildmat.2012.11.025, ,None,Research on autogenous volume deformation of concrete with MgO,Construction and Building Materials
10.1016/j.conbuildmat.2014.06.086, ,None,Synthesis of novel polymer nano-particles and their interaction with cement,Construction and Building Materials
10.1016/j.conbuildmat.2010.04.049, ,None,Assessing the effectiveness of pozzolans in massive high-strength concrete,Construction and Building Materials
10.1016/j.conbuildmat.2012.05.033, ,None,Durability of concrete exposed to sulfate attack under flexural loading and drying–wetting cycles,Construction and Building Materials
10.1016/j.conbuildmat.2014.07.062, ,None,Room temperature alkali activation of fly ash: The effect of Na 2 O/SiO 2 ratio,Construction and Building Materials
10.1016/j.conbuildmat.2011.08.007, ,None,Image analysis for detecting aggregate gradation in asphalt mixture from planar images,Construction and Building Materials
10.1016/j.conbuildmat.2014.02.034, ,None,Impact of vertical porosity distribution on the permeability of pervious concrete,Construction and Building Materials
10.1016/j.conbuildmat.2012.09.027, ,None,Effect of water–binder ratio and fly ash on the homogeneity of concrete,Construction and Building Materials
10.1016/j.conbuildmat.2012.06.002, ,None,Prediction of elastic modulus of normal and high strength concrete using ANFIS and optimal nonlinear regression models,Construction and Building Materials
10.1016/j.conbuildmat.2014.09.063, ,None,Structural behaviour and durability of steel-reinforced structural Plain/Self-Compacting Rubberised Concrete (PRC/SCRC),Construction and Building Materials
10.1016/j.conbuildmat.2013.11.062, ,None,Effects and mechanisms of surface treatment of hardened cement-based materials with colloidal nanoSiO2 and its precursor,Construction and Building Materials
10.1016/j.conbuildmat.2010.02.012, ,None,Effects of mineral admixtures on the thermal expansion properties of hardened cement paste,Construction and Building Materials
10.1016/j.conbuildmat.2014.11.031, ,None,Analysis of fracture tests of glass fibre reinforced cement (GRC) using digital image correlation,Construction and Building Materials
10.1016/j.conbuildmat.2014.04.092, ,None,Experimental analysis on friction materials for supplemental damping devices,Construction and Building Materials
10.1016/j.conbuildmat.2013.04.002, ,None,Flexural and shear bond characteristics of thin layer polymer cement mortared concrete masonry,Construction and Building Materials
10.1016/j.conbuildmat.2011.06.058, ,None,Salt scaling resistance – The effect of curing and pre-saturation,Construction and Building Materials
10.1016/j.conbuildmat.2013.09.021, ,None,Bond behaviour of substandard splices in RC beams externally confined with CFRP,Construction and Building Materials
10.1016/j.conbuildmat.2013.02.042, ,None,Characterizing blended cement pastes under cyclic freeze–thaw actions by electrical resistivity,Construction and Building Materials
10.1016/j.conbuildmat.2012.09.069, ,None,Behavior of composite cement pastes containing microsilica and fly ash at elevated temperature,Construction and Building Materials
10.1016/j.conbuildmat.2010.01.001, ,None,Mechanical behavior of double-step timber joints,Construction and Building Materials
10.1016/j.conbuildmat.2011.04.041, ,None,Utilization of beet molasses as a grinding aid in blended cements,Construction and Building Materials
10.1016/j.conbuildmat.2011.01.004, ,None,Evaluating the flammability of wood-based panels and gypsum particleboard using a cone calorimeter,Construction and Building Materials
10.1016/j.conbuildmat.2013.02.044, ,None,Characterization of high strength mortars with nano Titania at elevated temperatures,Construction and Building Materials
10.1016/j.conbuildmat.2014.06.026, ,None,Performance of nano-Silica modified high strength concrete at elevated temperatures,Construction and Building Materials
10.1016/j.conbuildmat.2012.12.069, ,None,Kaolin-based geopolymers: Effect of mechanical activation and curing process,Construction and Building Materials
10.1016/j.conbuildmat.2012.02.035, ,None,Reuse of cotton and recycle paper mill waste as building material,Construction and Building Materials
10.1016/j.conbuildmat.2012.11.058, ,None,Influence of the testing procedures in the mechanical characterization of adobe bricks,Construction and Building Materials
10.1016/j.conbuildmat.2014.08.046, ,None,Studies on early stage hydration of tricalcium silicate incorporating silica nanoparticles: Part I,Construction and Building Materials
10.1016/j.conbuildmat.2014.08.060, ,None,The changes in the mechanical properties of neat and SBS-modified HMA pavements due to traffic loads and environmental effects over a one-year period,Construction and Building Materials
10.1016/j.conbuildmat.2010.07.018, ,None,Externally bonded grids as strengthening and seismic retrofitting materials of masonry panels,Construction and Building Materials
10.1016/j.conbuildmat.2013.11.041, ,None,Effect of coarse aggregate volume on fracture behavior of self compacting concrete,Construction and Building Materials
10.1016/j.conbuildmat.2010.09.030, ,None,Repair of in-plane shear damaged masonry walls with external FRP,Construction and Building Materials
10.1016/j.conbuildmat.2013.11.037, ,None,Testing pumpability of concrete using Sliding Pipe Rheometer,Construction and Building Materials
10.1016/j.conbuildmat.2011.03.015, ,None,Stabilization of Cu (II) wastes by C3S hydrated matrix,Construction and Building Materials
10.1016/j.conbuildmat.2013.06.057, ,None,Shear strength of GFRP reinforced precast lightweight concrete panels,Construction and Building Materials
10.1016/j.conbuildmat.2010.09.016, ,None,Experimental study of recycled asphalt mixtures with high percentages of reclaimed asphalt pavement (RAP),Construction and Building Materials
10.1016/j.conbuildmat.2009.12.039, ,None,Long term performance of chloride binding capacity in fly ash concrete in a marine environment,Construction and Building Materials
10.1016/j.conbuildmat.2014.07.065, ,None,Fractal and multifractal analysis on pore structure in cement paste,Construction and Building Materials
10.1016/j.conbuildmat.2014.06.001, ,None,Reduction of contaminated concrete waste by recycling aggregate with the aid of pulsed power discharge,Construction and Building Materials
10.1016/j.conbuildmat.2014.07.061, ,None,Durability of sustainable sulfur concrete with fly ash and recycled aggregate against chemical and weathering environments,Construction and Building Materials
10.1016/j.conbuildmat.2009.08.039, ,None,Service life of RC structures: Carbonation induced corrosion. Prescriptive vs. performance-based methodologies,Construction and Building Materials
10.1016/j.conbuildmat.2011.12.062, ,None,Can superabsorent polymers mitigate autogenous shrinkage of internally cured concrete without compromising the strength?,Construction and Building Materials
10.1016/j.conbuildmat.2014.01.083, ,None,Implementation of modified pull-off test by UTM to investigate bonding characteristics of bitumen and basic oxygen furnace slag (BOF),Construction and Building Materials
10.1016/j.conbuildmat.2014.08.075, ,None,Evaluation of plastic–rubber asphalt: Engineering property and environmental concern,Construction and Building Materials
10.1016/j.conbuildmat.2010.04.058, ,None,Using burnt stone slurry in mortar mixes,Construction and Building Materials
10.1016/j.conbuildmat.2010.04.014, ,None,Combined use of thermography and ultrasound for the characterization of subsurface cracks in concrete,Construction and Building Materials
10.1016/j.conbuildmat.2013.07.051, ,None,Rebound and orientation of fibers in wet sprayed concrete applications,Construction and Building Materials
10.1016/j.conbuildmat.2012.08.046, ,None,Comparison of seismic assessment procedures for masonry arch bridges,Construction and Building Materials
10.1016/j.conbuildmat.2013.11.064, ,None,A novel use of undesirable wild giant reed biomass to replace aggregate in concrete,Construction and Building Materials
10.1016/j.conbuildmat.2014.06.062, ,None,Experimental study of the influence of EPS particle size on the mechanical properties of EPS lightweight concrete,Construction and Building Materials
10.1016/j.conbuildmat.2012.07.111, ,None,In situ measurement of coefficient of thermal expansion in hardening concrete and its effect on thermal stress development,Construction and Building Materials
10.1016/j.conbuildmat.2013.03.039, ,None,Predicting rapid chloride permeability of self-consolidating concrete: A comparative study on statistical and neural network models,Construction and Building Materials
10.1016/j.conbuildmat.2014.02.057, ,None,An investigation on mechanical and physical properties of recycled aggregate concrete (RAC) with and without silica fume,Construction and Building Materials
10.1016/j.conbuildmat.2013.08.050, ,None,Effect of polymer modified cementitious coatings on water and chloride permeability in concrete,Construction and Building Materials
10.1016/j.conbuildmat.2011.06.042, ,None,Predicting the shear strength of steel fiber reinforced concrete beams,Construction and Building Materials
10.1016/j.conbuildmat.2012.06.024, ,None,Investigation of the effects of wax additive on the properties of asphalt binder,Construction and Building Materials
10.1016/j.conbuildmat.2012.07.040, ,None,Microbially mediated calcium carbonate precipitation on normal and lightweight concrete,Construction and Building Materials
10.1016/j.conbuildmat.2013.05.072, ,None,Flexural behavior of self-compacting concrete reinforced with different types of steel fibers,Construction and Building Materials
10.1016/j.conbuildmat.2011.10.048, ,None,Production of eco-friendly bricks from copper mine tailings through geopolymerization,Construction and Building Materials
10.1016/j.conbuildmat.2013.11.036, ,None,Experimental assessment of angle shear connectors under monotonic and fully reversed cyclic loading in high strength concrete,Construction and Building Materials
10.1016/j.conbuildmat.2009.11.009, ,None,Fiber-reinforced asphalt-concrete – A review,Construction and Building Materials
10.1016/j.conbuildmat.2014.08.031, ,None,Rheological models for fresh cement asphalt paste,Construction and Building Materials
10.1016/j.conbuildmat.2012.11.064, ,None,Dilation behavior of seven-wire prestressing strand – The Hoyer effect,Construction and Building Materials
10.1016/j.conbuildmat.2011.07.051, ,None,Lightweight concrete made from crushed oil palm shell: Tensile strength and effect of initial curing on compressive strength,Construction and Building Materials
10.1016/j.conbuildmat.2012.04.109, ,None,Fresh and hardened properties of self-compacting concrete containing metakaolin,Construction and Building Materials
10.1016/j.conbuildmat.2014.08.081, ,None,Anchorage of steel rebars to recycled aggregates concrete,Construction and Building Materials
10.1016/j.conbuildmat.2013.08.017, ,None,Valorization of seashell by-products in pervious concrete pavers,Construction and Building Materials
10.1016/j.conbuildmat.2010.11.068, ,None,Laboratory evaluation of flexible pavement materials containing waste polyethylene (WPE) film,Construction and Building Materials
10.1016/j.conbuildmat.2012.07.028, ,None,Effect of surface preparation and bonding agent on the concrete-to-concrete interface strength,Construction and Building Materials
10.1016/j.conbuildmat.2012.08.007, ,None,Three-dimensional discrete element modeling of asphalt concrete: Size effects of elements,Construction and Building Materials
10.1016/j.conbuildmat.2012.04.120, ,None,Effect of aggregate size on spalling of geopolymer and Portland cement concretes subjected to elevated temperatures,Construction and Building Materials
10.1016/j.conbuildmat.2010.10.001, ,None,Concrete shrinkage effect on the behavior of RC columns under monotonic and cyclic loading,Construction and Building Materials
10.1016/j.conbuildmat.2014.05.041, ,None,Influences of geometric patterns of 3D spacer fabric on tensile behavior of concrete canvas,Construction and Building Materials
10.1016/j.conbuildmat.2011.04.026, ,None,Effect of coarse aggregate size and cement paste volume on concrete behavior under high triaxial compression loading,Construction and Building Materials
10.1016/j.conbuildmat.2009.10.003, ,None,The research for high-performance SBR compound modified asphalt,Construction and Building Materials
10.1016/j.conbuildmat.2013.07.048, ,None,Experimental study of thermal conductivity of leather and carpentry wastes,Construction and Building Materials
10.1016/j.conbuildmat.2011.12.041, ,None,Effect of wet blue chrome shaving and buffing dust of leather industry on the thermal conductivity of cement and plaster based materials,Construction and Building Materials
10.1016/j.conbuildmat.2010.12.042, ,None,Dynamic response of reinforced masonry columns in classical monuments,Construction and Building Materials
10.1016/j.conbuildmat.2012.04.081, ,None,Strain rate behaviour in tension of austenitic stainless steel used for reinforcing bars,Construction and Building Materials
10.1016/j.conbuildmat.2011.10.021, ,None,Swelling process of rubber in asphalt and its effect on the structure and properties of rubber and asphalt,Construction and Building Materials
10.1016/j.conbuildmat.2013.07.099, ,None,Long-term chloride-induced corrosion monitoring of reinforced concrete coated with commercial polymer-modified mortar and polymeric coatings,Construction and Building Materials
10.1016/j.conbuildmat.2014.08.085, ,None,In-depth assessment of Crumb Rubber Concrete (CRC) prepared by water-soaking treatment method for rigid pavements,Construction and Building Materials
10.1016/j.conbuildmat.2012.05.011, ,None,Dynamic properties of concrete materials under shock loading,Construction and Building Materials
10.1016/j.conbuildmat.2014.09.033, ,None,Experimental study on the axial-compression performance of concrete at cryogenic temperatures,Construction and Building Materials
10.1016/j.conbuildmat.2014.03.012, ,None,Numerical study on fire response of glass facades in different installation forms,Construction and Building Materials
10.1016/j.conbuildmat.2010.01.004, ,None,The influence of the thickness of the walls and their properties on the treatment of rising damp in historic buildings,Construction and Building Materials
10.1016/j.conbuildmat.2013.02.047, ,None,Experimental evaluation and modeling of drying shrinkage behavior of metakaolin and calcined kaolin blended concretes,Construction and Building Materials
10.1016/j.conbuildmat.2014.05.031, ,None,Characterization of mechanical and microstructural properties of palm oil fuel ash geopolymer cement paste,Construction and Building Materials
10.1016/j.conbuildmat.2011.09.022, ,None,Micromechanical modeling on autogenous and drying shrinkages of concrete,Construction and Building Materials
10.1016/j.conbuildmat.2012.11.099, ,None,Damage evaluation of reinforced concrete beams with varying thickness using the acoustic emission technique,Construction and Building Materials
10.1016/j.conbuildmat.2010.02.009, ,None,"Expansive Synergic Effect of ettringite from pozzolan (metakaolin) and from OPC, co-precipitating in a common plaster-bearing solution",Construction and Building Materials
10.1016/j.conbuildmat.2014.09.035, ,None,Mechanical behavior of different types of concrete under multiaxial tension–compression,Construction and Building Materials
10.1016/j.conbuildmat.2011.12.008, ,None,An approach for estimating the capacity of RC beams strengthened in shear with FRP reinforcements using artificial neural networks,Construction and Building Materials
10.1016/j.conbuildmat.2010.06.040, ,None,Rheology of warm mix asphalt binders with aged binders,Construction and Building Materials
10.1016/j.conbuildmat.2013.06.028, ,None,Comparative study on the properties of WMA mixture using foamed admixture and free water system,Construction and Building Materials
10.1016/j.conbuildmat.2014.02.020, ,None,Composition and compatibility requirements of mineral repair mortars for stone – A review,Construction and Building Materials
10.1016/j.conbuildmat.2012.04.029, ,None,Comparison of asphalt rubber-aggregate and polymer modified asphalt–aggregate systems in terms of surface free energy and energy indices,Construction and Building Materials
10.1016/j.conbuildmat.2012.11.084, ,None,Application of the colorimetric method to chloride diffusion evaluation in concrete structures,Construction and Building Materials
10.1016/j.conbuildmat.2014.04.127, ,None,The interrelationship between surface chemistry and rheology in alkali activated slag paste,Construction and Building Materials
10.1016/j.conbuildmat.2014.07.111, ,None,Evaluation of rheological parameters of mortar containing various amounts of mineral addition with polycarboxylate superplasticizer,Construction and Building Materials
10.1016/j.conbuildmat.2013.04.031, ,None,Use of phase change materials for thermal energy storage in concrete: An overview,Construction and Building Materials
10.1016/j.conbuildmat.2010.09.024, ,None,Influence of fly ash and silica fume on the consistency retention and compressive strength of concrete subjected to prolonged agitating,Construction and Building Materials
10.1016/j.conbuildmat.2014.10.036, ,None,Flexural behavior of engineered cementitious composite (ECC) slabs with polyvinyl alcohol fibers,Construction and Building Materials
10.1016/j.conbuildmat.2009.11.006, ,None,"Hydraulic binders of Fluorgypsum–Portland cement and blast furnace slag, stability and mechanical properties",Construction and Building Materials
10.1016/j.conbuildmat.2011.09.004, ,None,"Effects of polymer modification on the permeability of cement mortars under different curing conditions: A correlational study that includes pore distributions, water absorption and compressive strength",Construction and Building Materials
10.1016/j.conbuildmat.2011.06.072, ,None,Effect of citric acid on setting inhibition and mechanical properties of gypsum building plasters,Construction and Building Materials
10.1016/j.conbuildmat.2014.07.093, ,None,Effect of nano-silica on strength and durability of fly ash based geopolymer mortar,Construction and Building Materials
10.1016/j.conbuildmat.2014.08.027, ,None,Using of waste pomace from winery industry to improve thermal insulation of fired clay bricks. Eco-friendly way of building construction,Construction and Building Materials
10.1016/j.conbuildmat.2014.10.025, ,None,An innovative test apparatus for oil well cement: In-situ measurement of chemical shrinkage and tensile strength,Construction and Building Materials
10.1016/j.conbuildmat.2010.05.004, ,None,Crack classification in concrete based on acoustic emission,Construction and Building Materials
10.1016/s0950-0618(10)00718-x, ,None,Editorial Board,Construction and Building Materials
10.1016/j.conbuildmat.2010.04.039, ,None,Surface water repellent-mediated change in lime mortar colour and gloss,Construction and Building Materials
10.1016/j.conbuildmat.2014.06.092, ,None,Bond behavior of steel deformed bars embedded in concrete confined by FRP wire jackets,Construction and Building Materials
