DOI,Query,PII,Title,Journal
10.1016/j.conbuildmat.2018.08.094, ,None,Comparative study of carbonized peach shell and carbonized apricot shell to improve the performance of lightweight concrete,Construction and Building Materials
10.1016/j.conbuildmat.2018.11.202, ,None,"Mechanical, thermal and microstructural properties of epoxy-OAT composites",Construction and Building Materials
10.1016/j.conbuildmat.2015.07.022, ,None,Effect of Coal Combustion Products on high temperature performance of asphalt mastics,Construction and Building Materials
10.1016/j.conbuildmat.2015.03.072, ,None,The effectiveness of resin-based repairs on the inert strength recovery of glass,Construction and Building Materials
10.1016/j.conbuildmat.2017.12.246, ,None,Sandwich-structured wood flour/HDPE composite panels: Reinforcement using a linear low-density polyethylene core layer,Construction and Building Materials
10.1016/j.conbuildmat.2018.09.164, ,None,The temperature-dependent action of sugar in the retardation and strength improvement of Ca(OH)2-Na2CO3-activated fly ash systems through calcium complexation,Construction and Building Materials
10.1016/j.conbuildmat.2016.07.084, ,None,"A novel rapid microwave-thermal process for accelerated curing of concrete: Prototype design, optimal process and experimental investigations",Construction and Building Materials
10.1016/j.conbuildmat.2018.10.197, ,None,Physical and rheological evaluation of aging behaviors of SBS modified asphalt with thermochromic powders,Construction and Building Materials
10.1016/j.conbuildmat.2019.117242, ,None,Thermal conductive properties of solid-liquid-gas three-phase unsaturated concrete,Construction and Building Materials
10.1016/j.conbuildmat.2018.01.023, ,None,Self-healing properties of cement-based and alkali-activated slag-based fiber-reinforced composites,Construction and Building Materials
10.1016/j.conbuildmat.2017.01.037, ,None,Influence of drying conditions on the contact-hardening behaviours of calcium silicate hydrate powder,Construction and Building Materials
10.1016/j.conbuildmat.2019.05.018, ,None,Closure to the discussion of “Analysis of the water absorption test to assess the intrinsic permeability of earthen materials”,Construction and Building Materials
10.1016/j.conbuildmat.2017.09.152, ,None,Study on seismic behavior of steel frame with external hanging concrete walls containing recycled aggregates,Construction and Building Materials
10.1016/j.conbuildmat.2016.07.072, ,None,Deterioration data of a large-scale reinforced concrete specimen with severe ASR/DEF deterioration,Construction and Building Materials
10.1016/j.conbuildmat.2019.07.189, ,None,Photocatalytic NOx abatement and self-cleaning performance of cementitious composites with g-C3N4 nanosheets under visible light,Construction and Building Materials
10.1016/j.conbuildmat.2019.117023, ,None,"Effects of shape, location and quantity of the joint on bending properties of laminated bamboo lumber",Construction and Building Materials
10.1016/j.conbuildmat.2015.11.030, ,None,Performance of photocatalytic cementitious material: Influence of substrate surface microstructure,Construction and Building Materials
10.1016/j.conbuildmat.2018.11.104, ,None,Axial strength and elastic stiffness behaviour of partially confined concrete columns,Construction and Building Materials
10.1016/j.conbuildmat.2019.05.168, ,None,Experimental tests for the characterization of sisal fiber reinforced cementitious matrix for strengthening masonry structures,Construction and Building Materials
10.1016/j.conbuildmat.2014.11.033, ,None,A model to estimate the durability performance of both normal and light-weight concrete,Construction and Building Materials
10.1016/j.conbuildmat.2019.03.124, ,None,Effect of side-chain length in polycarboxylic superplasticizer on the early-age performance of cement-based materials,Construction and Building Materials
10.1016/j.conbuildmat.2016.07.130, ,None,Assessing the reliability of non-destructive and moderately invasive techniques for the evaluation of uniaxial compressive strength of stone masonry units,Construction and Building Materials
10.1016/j.conbuildmat.2019.04.189, ,None,Mechanical compatibility and adhesion between alkali-activated repair mortars and Portland cement concrete substrate,Construction and Building Materials
10.1016/j.conbuildmat.2019.04.040, ,None,Recycling of industrial waste iron tailings in porous bricks with low thermal conductivity,Construction and Building Materials
10.1016/j.conbuildmat.2018.03.075, ,None,Conversion of calcium sulfate dihydrate into calcium phosphates as a route for conservation of gypsum stuccoes and sulfated marble,Construction and Building Materials
10.1016/s0950-0618(17)31325-9, ,None,Editorial Board,Construction and Building Materials
10.1016/j.conbuildmat.2015.12.054, ,None,Filtration of silica particles from a low-pH cementitious grout,Construction and Building Materials
10.1016/s0950-0618(18)32758-2, ,None,Editorial Board,Construction and Building Materials
10.1016/j.conbuildmat.2017.06.150, ,None,Strengthening of concrete beams by monolayer prepreg composites with and without graphene reinforcement,Construction and Building Materials
10.1016/j.conbuildmat.2019.116773, ,None,Low velocity impact behavior of AR-glass textile reinforced mortar under varying range of loading and temperatures,Construction and Building Materials
10.1016/j.conbuildmat.2014.09.074, ,None,Carbon reduction of precast concrete under the marine environment,Construction and Building Materials
10.1016/j.conbuildmat.2019.02.118, ,None,Influence of specimen geometries and drying conditions on concrete cracking in restrained elliptical ring tests,Construction and Building Materials
10.1016/j.conbuildmat.2017.03.035, ,None,Bio Based Building Materials,Construction and Building Materials
10.1016/j.conbuildmat.2015.08.097, ,None,The effect of cement type on long-term transport properties of self-compacting concretes,Construction and Building Materials
10.1016/j.conbuildmat.2017.07.098, ,None,Corrosion behaviour of steel rebar in mortars subjected to magnesium sulfate and sodium chloride mixtures at 5 and 20 °C,Construction and Building Materials
10.1016/j.conbuildmat.2019.08.004, ,None,Evaluation of high-temperature deformation of porous asphalt mixtures based on microstructure using X-ray computed tomography,Construction and Building Materials
10.1016/j.conbuildmat.2018.06.155, ,None,The cuboid method for measurement of thermal properties of cement-based materials using the guarded heat flow meter,Construction and Building Materials
10.1016/j.conbuildmat.2019.01.063, ,None,PCA effect on structure of fly ashes and slag obtained by mechanosynthesis. Applications: Mechanical performance of substituted paste CEMI + 50% slag /or fly ashes,Construction and Building Materials
10.1016/j.conbuildmat.2018.04.033, ,None,The mechanical performance of polymer-modified cement pastes at early ages: Ultra-short non-aging compression tests and multiscale homogenization,Construction and Building Materials
10.1016/j.conbuildmat.2016.01.045, ,None,Comparative evaluation of fatigue resistance of warm fine aggregate asphalt mixtures,Construction and Building Materials
10.1016/j.conbuildmat.2018.03.211, ,None,Precision of back-calculation analysis and independent parameters-based models in estimating the pavement layers modulus-Field and experimental study,Construction and Building Materials
10.1016/j.conbuildmat.2015.09.041, ,None,Corrigendum to “Evaluation of the GPR frequency spectra in asphalt pavement assessment” [Constr. Build. Mater. 96 (2015) 181–188],Construction and Building Materials
10.1016/j.conbuildmat.2016.06.077, ,None,Characterization of structural conditions for pavement rehabilitations,Construction and Building Materials
10.1016/j.conbuildmat.2018.12.070, ,None,Hysteretic performance of stubby Y-type perfobond rib shear connectors depending on transverse rebar,Construction and Building Materials
10.1016/j.conbuildmat.2018.05.205, ,None,Highly absorptive normal weight aggregates for internal curing of concrete,Construction and Building Materials
10.1016/j.conbuildmat.2019.08.030, ,None,Mineralogical and mechanical characterization of rammed earth external renderings of the south of Portugal,Construction and Building Materials
10.1016/j.conbuildmat.2018.06.106, ,None,"Corrigendum to “Biochar-mortar composite: Manufacturing, evaluation of physical properties and economic viability” [Constr. Build. Mater. 167 (2018) 874–889]",Construction and Building Materials
10.1016/j.conbuildmat.2017.05.158, ,None,Magnetostrictive strain monitoring of cement-based magnetoelectric composites in a variable magnetic field by fiber Bragg grating,Construction and Building Materials
10.1016/j.conbuildmat.2018.12.087, ,None,The effect of defect size on the integrity of CFRP-confined concrete column,Construction and Building Materials
10.1016/j.conbuildmat.2015.03.033, ,None,Characterization of hydraulically bound base materials through digital image correlation,Construction and Building Materials
10.1016/j.conbuildmat.2016.06.123, ,None,Latex-modified concrete overlays using waste paint,Construction and Building Materials
10.1016/j.conbuildmat.2016.12.053, ,None,Laboratory study on the performance of hybrid macro soil fiber reinforced mixture,Construction and Building Materials
10.1016/j.conbuildmat.2019.02.116, ,None,Compressive behaviours of steel-concrete-steel sandwich walls with J-hooks at low temperatures,Construction and Building Materials
10.1016/j.conbuildmat.2017.03.213, ,None,Hot mix asphalt time-temperature shifting and fitting techniques: A comparative study,Construction and Building Materials
10.1016/j.conbuildmat.2018.07.120, ,None,Microstructure of four-graded roller compacted concrete,Construction and Building Materials
10.1016/j.conbuildmat.2014.12.062, ,None,Structural and physical changes of re-calcined metakaolin regarding its reactivity,Construction and Building Materials
10.1016/j.conbuildmat.2017.09.169, ,None,Dynamic identification of damage control characteristics of ultra-high performance fiber reinforced concrete,Construction and Building Materials
10.1016/j.conbuildmat.2017.09.139, ,None,Implementing a technically and economically viable system for recording data inside concrete,Construction and Building Materials
10.1016/j.conbuildmat.2016.10.106, ,None,Racking performance of Platform timber framed walls assessed by rigid body relaxation technique,Construction and Building Materials
10.1016/j.conbuildmat.2018.06.222, ,None,Effects of combined environmental exposures and axial load on CFFT,Construction and Building Materials
10.1016/j.conbuildmat.2015.11.012, ,None,Characterization of concrete surface in relation to graffiti protection coatings,Construction and Building Materials
10.1016/j.conbuildmat.2018.10.098, ,None,Tensile and impact behaviour of thermo mechanically treated and micro-alloyed medium carbon steel bar,Construction and Building Materials
10.1016/j.conbuildmat.2017.04.149, ,None,Dynamic application of the Inductive Power Transfer (IPT) systems in an electrified road: Dielectric power loss due to pavement materials,Construction and Building Materials
10.1016/j.conbuildmat.2019.04.186, ,None,Structural performance of non-plastered modular straw bale wall panels under transverse and gravity loads,Construction and Building Materials
10.1016/j.conbuildmat.2018.06.107, ,None,"Environmental performance, mechanical and microstructure analysis of non-fired bricks containing water-based drilling cuttings of shale gas",Construction and Building Materials
10.1016/j.conbuildmat.2017.06.035, ,None,Stato-dynamic response analyses through semi-circular bending test: Fatigue life prediction of asphalt mixtures,Construction and Building Materials
10.1016/j.conbuildmat.2019.116869, ,None,Evaluation on the acidification damage of the external anode mortar induced by impressed current cathodic protection,Construction and Building Materials
10.1016/j.conbuildmat.2018.11.037, ,None,Studies in ancient gypsum based plasters towards their repair: Mineralogy and microstructure,Construction and Building Materials
10.1016/j.conbuildmat.2017.05.097, ,None,Penetration depth and redistribution of an aqueous ammonium phosphate solution used for porous limestone consolidation by brushing and immersion,Construction and Building Materials
10.1016/j.conbuildmat.2016.12.089, ,None,Do chlorides qualify as accelerators for the cement of deepwater oil wells at low temperature?,Construction and Building Materials
10.1016/j.conbuildmat.2018.01.079, ,None,Mechanical properties and durability of bio-blocks with recycled concrete aggregates,Construction and Building Materials
10.1016/j.conbuildmat.2019.03.165, ,None,Does enhanced hydration have impact on autogenous deformation of internally cued mortar?,Construction and Building Materials
10.1016/s0950-0618(15)00791-6, ,None,Editorial Board,Construction and Building Materials
10.1016/j.conbuildmat.2018.01.025, ,None,"A new methodology for determining water absorption of lightweight, normal-weight and heavyweight aggregates in a viscous medium",Construction and Building Materials
10.1016/s0950-0618(16)00037-4, ,None,Editorial Board,Construction and Building Materials
10.1016/s0950-0618(17)31034-6, ,None,Editorial Board,Construction and Building Materials
10.1016/j.conbuildmat.2019.05.021, ,None,Understanding the water absorption from MHEC modified glue mortar into porous tile: Influence of pre-drying,Construction and Building Materials
10.1016/j.conbuildmat.2015.07.038, ,None,The use of water treatment plant sludge ash as a mineral addition,Construction and Building Materials
10.1016/j.conbuildmat.2017.07.150, ,None,Mechanical properties of compound concrete containing demolished concrete lumps after freeze-thaw cycles,Construction and Building Materials
10.1016/j.conbuildmat.2015.05.079, ,None,Further observations on the three-parameter R-curve of concrete-like quasi-brittle materials,Construction and Building Materials
10.1016/s0950-0618(16)30912-6, ,None,Editorial Board,Construction and Building Materials
10.1016/s0950-0618(17)32066-4, ,None,Editorial Board,Construction and Building Materials
10.1016/j.conbuildmat.2015.05.099, ,None,Etchable iron content (FETCH) proposed as the missing parameter for the better prediction of asphalt mastic stiffening,Construction and Building Materials
10.1016/s0950-0618(18)30071-0, ,None,Editorial Board,Construction and Building Materials
10.1016/j.conbuildmat.2019.05.137, ,None,"Ceramic pipes of the Roman aqueduct from Raiano village (L’Aquila, Italy): A technological study",Construction and Building Materials
10.1016/s0950-0618(15)00740-0, ,None,Editorial Board,Construction and Building Materials
10.1016/j.conbuildmat.2015.04.056, ,None,Tests of bare and concrete-filled CHS T-joints with concave chord under axial compression,Construction and Building Materials
10.1016/j.conbuildmat.2018.11.075, ,None,Hysteretic behavior of rapid self-sealing of cracks in cementitious materials incorporating superabsorbent polymers,Construction and Building Materials
10.1016/j.conbuildmat.2019.117087, ,None,Durability properties of concrete containing amorphous silicate tuff as a type of natural cementitious material,Construction and Building Materials
10.1016/s0950-0618(18)31508-3, ,None,Editorial Board,Construction and Building Materials
10.1016/j.conbuildmat.2017.08.099, ,None,Evaluation of freeze-thaw damage to reinforced concrete based on the parameters of electric response to mechanical impact,Construction and Building Materials
10.1016/j.conbuildmat.2018.02.218, ,None,Bond strength of reinforcing bars encased with shotcrete,Construction and Building Materials
10.1016/j.conbuildmat.2017.06.030, ,None,Rheological and mechanical behavior of High Strength Steel Fiber-River Gravel Self Compacting Concrete,Construction and Building Materials
10.1016/j.conbuildmat.2019.117056, ,None,Performance of crystalline forming additive materials in concrete,Construction and Building Materials
10.1016/j.conbuildmat.2016.12.178, ,None,Glulam beam made from hydrothermally treated poplar wood with reduced moisture induced stresses,Construction and Building Materials
10.1016/j.conbuildmat.2015.10.037, ,None,Recycling of geopolymer concrete,Construction and Building Materials
10.1016/j.conbuildmat.2016.10.075, ,None,"Compressive strength, resistance to chloride-ion penetration and freezing/thawing of slag-replaced concrete and cementless slag concrete containing desulfurization slag activator",Construction and Building Materials
10.1016/j.conbuildmat.2019.04.110, ,None,Investigation into the use of extracted starch from cassava and maize as admixture on the creep of concrete,Construction and Building Materials
10.1016/j.conbuildmat.2017.05.066, ,None,Cracking localization in tensile conventionally reinforced fibrous concrete bars,Construction and Building Materials
10.1016/j.conbuildmat.2019.116782, ,None,Cylindrical samples of brick masonry with aerial lime mortar under compression: Experimental and numerical study,Construction and Building Materials
10.1016/j.conbuildmat.2018.08.045, ,None,Change in crystal polymorphism of CaCO3 generated in cementitious material under various pH conditions,Construction and Building Materials
10.1016/j.conbuildmat.2019.116736, ,None,Determining the optimum amount of recycled asphalt pavement (RAP) in warm stone matrix asphalt using dynamic creep test,Construction and Building Materials
10.1016/j.conbuildmat.2018.02.217, ,None,Using large-scale test to investigate the surface strain of cement/asphalt concrete,Construction and Building Materials
10.1016/j.conbuildmat.2017.08.171, ,None,"Design of gussasphalt mixtures based on performance of gussasphalt binders, mastics and mixtures",Construction and Building Materials
10.1016/j.conbuildmat.2018.06.078, ,None,Research on the formation of M1-type alite doped with MgO and SO3—A route to improve the quality of cement clinker with a high content of MgO,Construction and Building Materials
10.1016/j.conbuildmat.2015.08.142, ,None,Assessment of the physical and mechanical variations of some travertines depend on the bedding plane orientation under physical weathering conditions,Construction and Building Materials
10.1016/j.conbuildmat.2018.10.070, ,None,A three-step analytical scheme for estimating the steady-state chloride diffusion coefficient of mature cement paste,Construction and Building Materials
10.1016/j.conbuildmat.2018.08.145, ,None,Performance of hydrophobized historic solid masonry – Experimental approach,Construction and Building Materials
10.1016/j.conbuildmat.2019.03.059, ,None,The role of mortar matrix in the bond behavior and salt crystallization resistance of FRCM applied to masonry,Construction and Building Materials
10.1016/j.conbuildmat.2018.11.059, ,None,Interpretation of coarse effect in simple shear behavior of binary sand-gravel mixture by DEM with authentic particle shape,Construction and Building Materials
10.1016/j.conbuildmat.2019.01.136, ,None,Dissolution behavior of a novel composite fiber made from blast furnace slag,Construction and Building Materials
10.1016/j.conbuildmat.2019.05.163, ,None,Experimental investigations on adhesive free laminated oak timber beams and timber-to-timber joints assembled using thermo-mechanically compressed wood dowels,Construction and Building Materials
10.1016/j.conbuildmat.2017.01.019, ,None,Sensitivity analysis of chloride ingress models: Case of concretes immersed in seawater,Construction and Building Materials
10.1016/j.conbuildmat.2017.03.041, ,None,Remarkable mechanical enhancement achieved by interfacial strengthening of organic/inorganic/fiber composites,Construction and Building Materials
10.1016/j.conbuildmat.2017.01.133, ,None,Compressive strength performance of geopolymer paste derived from Completely Decomposed Granite (CDG) and partial fly ash replacement,Construction and Building Materials
10.1016/j.conbuildmat.2017.12.125, ,None,Effect of mill scale on the long-term corrosion resistance of a low-alloy reinforcing steel in concrete subjected to chloride solution,Construction and Building Materials
10.1016/j.conbuildmat.2017.06.138, ,None,Two-dimensional fictitious truss method for estimation of out-of-plane strength of masonry walls,Construction and Building Materials
10.1016/j.conbuildmat.2019.08.005, ,None,Effect of organic reagents on high temperature rheological characteristics of organic rectorite modified asphalt,Construction and Building Materials
10.1016/j.conbuildmat.2018.01.145, ,None,Spray injection patching for pothole repair using 100 percent reclaimed asphalt pavement,Construction and Building Materials
10.1016/j.conbuildmat.2018.10.192, ,None,Evaluation of crumb rubber modification and short-term aging on the rutting performance of bioasphalt,Construction and Building Materials
10.1016/j.conbuildmat.2017.09.118, ,None,"Preliminary experience with improved asphalt cement specifications in the City of Kingston, Ontario, Canada",Construction and Building Materials
10.1016/j.conbuildmat.2019.05.089, ,None,Corrigendum to “Development of ultra-high performance engineered cementitious composites using polyethylene (PE) fibers” [Constr. Build. Mater. 158 (2018) 217–227],Construction and Building Materials
10.1016/j.conbuildmat.2019.116684, ,None,Effects of bio-oil on performance characteristics of base and recycled asphalt pavement binders,Construction and Building Materials
10.1016/j.conbuildmat.2017.08.033, ,None,Characteristics of microstructural phases relevant to the mechanical properties in structural steel weld zone studied by using indentation,Construction and Building Materials
10.1016/j.conbuildmat.2017.12.070, ,None,Experimental study and modeling of the behavior of partially saturated asphalt concrete under freezing condition,Construction and Building Materials
10.1016/j.conbuildmat.2019.03.183, ,None,Dynamic response of temperature-seepage-stress coupling in asphalt pavement,Construction and Building Materials
10.1016/j.conbuildmat.2018.07.243, ,None,Performance grading of extracted and recovered asphalt cements,Construction and Building Materials
10.1016/s0950-0618(19)30623-3, ,None,Editorial Board,Construction and Building Materials
10.1016/j.conbuildmat.2019.03.149, ,None,Impact of addition of greasy diamide on the rheological-mechanical properties of warm-mix asphalt,Construction and Building Materials
10.1016/j.conbuildmat.2018.05.176, ,None,Radiological aspects for use of woodchip ashes in building industry,Construction and Building Materials
10.1016/j.conbuildmat.2019.07.323, ,None,Fatigue performance of post-installed anchorage beams,Construction and Building Materials
10.1016/j.conbuildmat.2019.116915, ,None,A novel method for measuring surface free energy of highly wettable mineral powders,Construction and Building Materials
10.1016/j.conbuildmat.2016.12.104, ,None,Effects of cutting directions on the bonding strength in some wood types,Construction and Building Materials
10.1016/s0950-0618(16)31789-5, ,None,Editorial Board,Construction and Building Materials
10.1016/j.conbuildmat.2017.04.196, ,None,Feasibility of assessing segregation in internally cured mortar based on the variation of properties,Construction and Building Materials
10.1016/s0950-0618(18)32654-0, ,None,Editorial Board,Construction and Building Materials
10.1016/j.conbuildmat.2017.08.113, ,None,Aerosol generation in compressive concrete fragmentation,Construction and Building Materials
10.1016/j.conbuildmat.2018.11.272, ,None,Damage assessment of asphalt concrete with composite additives at the FAM–coarse aggregate interfacial zone,Construction and Building Materials
10.1016/j.conbuildmat.2019.116826, ,None,Prediction of compressive stress-strain curves of grouted masonry,Construction and Building Materials
10.1016/j.conbuildmat.2016.08.114, ,None,Strength and environmental evaluation of stabilised Clay-PFA eco-friendly bricks,Construction and Building Materials
10.1016/j.conbuildmat.2019.116850, ,None,Laboratory investigation on low-temperature performance of asphalt at different aging stages,Construction and Building Materials
10.1016/j.conbuildmat.2015.08.081, ,None,Experimental evaluation of workability and compressive strength of concrete with several local sand and mineral additions,Construction and Building Materials
10.1016/j.conbuildmat.2018.04.032, ,None,Internal curing for mitigating high temperature concreting effects,Construction and Building Materials
10.1016/j.conbuildmat.2015.07.072, ,None,Hardened properties and microstructure of SCC with mineral additions,Construction and Building Materials
10.1016/j.conbuildmat.2018.09.169, ,None,Improving bituminous mixture performance by optimizing the design compaction energy – A cost effective approach for better pavements,Construction and Building Materials
10.1016/j.conbuildmat.2018.03.257, ,None,Corrigendum to “Mix proportion of eco-friendly fireproof high-strength concrete” [Constr. Build. Mater. 38 (2013) 181–187],Construction and Building Materials
10.1016/s0950-0618(19)30082-0, ,None,Editorial Board,Construction and Building Materials
10.1016/j.conbuildmat.2018.06.072, ,None,Embedded shear wave transducer for estimating stress and modulus of As-constructed unbound aggregate base layer,Construction and Building Materials
10.1016/j.conbuildmat.2015.05.058, ,None,Acoustic insulation performance of improved airtight windows,Construction and Building Materials
10.1016/j.conbuildmat.2019.07.010, ,None,Permanent deformation behaviour of black cotton soil treated with calcium carbide residue,Construction and Building Materials
10.1016/j.conbuildmat.2015.06.064, ,None,Assessing the integrity of glued-laminated timber elements,Construction and Building Materials
10.1016/j.conbuildmat.2016.09.116, ,None,Corrigendum to “Effects of chloride ions on carbonation rate of hardened cement paste by X-ray CT techniques” [Constr. Build. Mater. 122 (2016) 619–627],Construction and Building Materials
10.1016/j.conbuildmat.2019.03.113, ,None,Bilinear elastoplastic constitutive model with polyvinyl alcohol content for strain-hardening cementitious composite,Construction and Building Materials
10.1016/j.conbuildmat.2015.03.043, ,None,"Design, fabrication and property investigation of cement/polymer based 1–3 connectivity piezo-damping composites",Construction and Building Materials
10.1016/j.conbuildmat.2017.12.020, ,None,Quantitative measurements of curing methods for concrete bridge decks,Construction and Building Materials
10.1016/j.conbuildmat.2019.07.180, ,None,Performance and microstructure of bricks with protective coatings subjected to salt weathering,Construction and Building Materials
10.1016/j.conbuildmat.2019.03.264, ,None,"The thermal diffusivity of hemplime, and a method of direct measurement",Construction and Building Materials
10.1016/j.conbuildmat.2015.07.059, ,None,Influence of blast-furnace slag on behaviour of dolomite used as a raw material of MgO-type expansive agent,Construction and Building Materials
10.1016/j.conbuildmat.2016.06.028, ,None,Rubber modified binders as an alternative to cellulose fiber – SBS polymers in Stone Matrix Asphalt,Construction and Building Materials
10.1016/j.conbuildmat.2018.03.033, ,None,Deterioration mechanism of CA mortar due to simulated acid rain,Construction and Building Materials
10.1016/j.conbuildmat.2017.08.049, ,None,Experimental study on the bond behavior between corroded rebar and concrete under dual action of FRP confinement and sustained loading,Construction and Building Materials
10.1016/j.conbuildmat.2017.04.067, ,None,Two models for evaluating the bond behavior in pre- and post-yield phases of reinforced concrete,Construction and Building Materials
10.1016/j.conbuildmat.2017.07.203, ,None,Bio-induction and bioremediation of cementitious composites using microbial mineral precipitation – A review,Construction and Building Materials
10.1016/j.conbuildmat.2017.12.244, ,None,Characterization of pultruded carbon fibre reinforced polymer (P-CFRP) under two elevated temperature-mechanical load cases: Residual and thermo-mechanical regimes,Construction and Building Materials
10.1016/j.conbuildmat.2015.11.002, ,None,Verification and application of two-dimensional slice identification method in three-dimensional mesostructure under different aggregate gradations and packing algorithms,Construction and Building Materials
10.1016/j.conbuildmat.2016.06.103, ,None,Evaluating long-term performance of Glass Fiber Reinforced Plastic pipes subjected to internal pressure,Construction and Building Materials
10.1016/j.conbuildmat.2018.01.096, ,None,The ICCP-SS technique for retrofitting reinforced concrete compressive members subjected to corrosion,Construction and Building Materials
10.1016/j.conbuildmat.2019.03.270, ,None,Comparison of lightweight aggregate and foamed concrete with the same density level using image-based characterizations,Construction and Building Materials
10.1016/j.conbuildmat.2018.06.140, ,None,Development of methodology to evaluate passing ability and test sample preparation for superworkable concrete,Construction and Building Materials
10.1016/j.conbuildmat.2016.05.138, ,None,Influence of asphalt on fatigue crack monitoring in steel bridge decks using guided waves,Construction and Building Materials
10.1016/j.conbuildmat.2019.03.148, ,None,CT and laboratory test of the wall panels after fire load,Construction and Building Materials
10.1016/j.conbuildmat.2017.11.028, ,None,Evaluation of permanent deformation of multilayer porous asphalt courses using an advanced multiply-repeated load test,Construction and Building Materials
10.1016/j.conbuildmat.2019.06.213, ,None,Influence of mixing process on mortars rheological behavior through rotational rheometry,Construction and Building Materials
10.1016/j.conbuildmat.2015.11.033, ,None,Viscoelastic phase behavior in SBS modified bitumen studied by morphology evolution and viscoelasticity change,Construction and Building Materials
10.1016/j.conbuildmat.2017.08.080, ,None,Lateral force microscopic examination of interfacial transition zone in ceramic concrete,Construction and Building Materials
10.1016/j.conbuildmat.2017.06.076, ,None,Effects of pore structure on oxidative aging and related mechanical properties of asphalt concrete,Construction and Building Materials
10.1016/j.conbuildmat.2016.10.068, ,None,Thermal creep and relaxation of prestressing steel,Construction and Building Materials
10.1016/j.conbuildmat.2019.116699, ,None,Composite material for thermal insulation based on moss raw material,Construction and Building Materials
10.1016/j.conbuildmat.2015.12.123, ,None,Sodium sulfate and alternative combined sulfate/chloride action on ordinary and self-consolidating PLC-based concretes,Construction and Building Materials
10.1016/j.conbuildmat.2017.03.005, ,None,Comparison of the Saturated Salt Solution and the Dynamic Vapor Sorption techniques based on the measured sorption isotherm of barley straw,Construction and Building Materials
10.1016/j.conbuildmat.2018.01.161, ,None,Mix design of structural lightweight self-compacting concrete incorporating coarse lightweight expanded clay aggregates,Construction and Building Materials
10.1016/j.conbuildmat.2016.06.094, ,None,A Brownian motion simulation for the chloride diffusivity of concrete,Construction and Building Materials
